timestamp,current_mA,shunt_voltage_mV,bus_voltage_V,load_voltage_V,power_mW
2026-03-08T22:51:56.795488,221.3,22.4,1.06,1.08,240.0
2026-03-08T22:51:56.821935,237.4,23.74,1.04,1.07,250.0
2026-03-08T22:51:56.846082,220.3,22.03,1.05,1.07,250.0
2026-03-08T22:51:56.872830,227.0,21.71,1.05,1.07,236.0
2026-03-08T22:51:56.899895,194.4,19.48,1.04,1.06,204.0
2026-03-08T22:51:56.926008,216.6,21.66,1.06,1.08,232.0
2026-03-08T22:51:56.950682,228.5,21.78,1.04,1.06,226.0
2026-03-08T22:51:56.976226,198.0,19.67,1.05,1.07,212.0
2026-03-08T22:51:57.006206,235.9,23.59,1.04,1.07,230.0
2026-03-08T22:51:57.032631,231.2,22.92,1.04,1.07,226.0
2026-03-08T22:51:57.057354,215.3,20.55,1.06,1.08,204.0
2026-03-08T22:51:57.085523,216.8,21.68,1.04,1.07,242.0
2026-03-08T22:51:57.108494,231.6,23.7,1.06,1.08,246.0
2026-03-08T22:51:57.138031,224.1,21.69,1.05,1.07,226.0
2026-03-08T22:51:57.163093,216.6,21.57,1.05,1.07,240.0
2026-03-08T22:51:57.190193,230.5,23.05,1.05,1.07,242.0
2026-03-08T22:51:57.216422,218.3,21.6,1.04,1.07,230.0
2026-03-08T22:51:57.240063,216.2,21.84,1.06,1.08,236.0
2026-03-08T22:51:57.266050,217.6,21.76,1.04,1.06,220.0
2026-03-08T22:51:57.296344,218.5,21.84,1.05,1.07,230.0
2026-03-08T22:51:57.322188,214.6,21.83,1.05,1.07,226.0
2026-03-08T22:51:57.348404,207.6,20.76,1.05,1.07,220.0
2026-03-08T22:51:57.374052,198.8,22.68,1.05,1.07,232.0
2026-03-08T22:51:57.402111,226.9,21.66,1.04,1.07,226.0
2026-03-08T22:51:57.426398,218.4,21.84,1.06,1.08,220.0
2026-03-08T22:51:57.453697,292.9,29.29,1.04,1.07,292.0
2026-03-08T22:51:57.478019,294.0,29.12,1.05,1.08,304.0
2026-03-08T22:51:57.506402,293.2,29.44,1.05,1.08,328.0
2026-03-08T22:51:57.527270,300.5,30.05,1.04,1.07,308.0
2026-03-08T22:51:57.558508,291.9,29.08,1.05,1.08,308.0
2026-03-08T22:51:57.586082,233.6,21.73,1.04,1.06,226.0
2026-03-08T22:51:57.611085,231.0,23.1,1.06,1.08,230.0
2026-03-08T22:51:57.639317,193.7,19.85,1.05,1.07,206.0
2026-03-08T22:51:57.665711,233.6,23.86,1.05,1.07,226.0
2026-03-08T22:51:57.689939,230.6,23.06,1.05,1.08,230.0
2026-03-08T22:51:57.716340,195.0,19.5,1.05,1.07,204.0
2026-03-08T22:51:57.742741,215.5,22.49,1.06,1.08,242.0
2026-03-08T22:51:57.771044,230.9,23.76,1.04,1.07,242.0
2026-03-08T22:51:57.796349,215.9,21.59,1.05,1.07,204.0
2026-03-08T22:51:57.823974,217.8,21.53,1.05,1.07,212.0
